ID,Population,City,Longitude,Latitude,CIscore,CIscoreP,CES 3.0 Percentile Range,Ozone,PM2.5,Diesel PM,DrinkingWater,Pesticides,Tox Releases,Traffic,Cleanups,GroundwaterThreats,Haz Waste,Imp. Water Bodies,Solid Waste,PollutionScore,PollutionScore,Asthma,Low Birth Weight,Cardiovascular,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden,PopCharScore,Children < 10 (%),Pop 11-64 years (%),Elderly > 65 (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%),CIdecile,CIvigintile,2019 Smoking Products,Used prescription drug for asthma,2019 Dom Tapestry Segment Name
06037214100,3944,Los Angeles,-118.3392739,34.0746639,16.66,29,25-30%,0.048,12.47,28.97,664.07,0,2147.27,1713.15,2.75,16.1,0.05,0,0.5,53.41,6.58,34.98,3.09,6.81,3.8,3.6,15.9,5.2,16.2,2.53,15.4,72.1,12.5,4.9,85.6,2.6,0,4.4,2.5,3,6,1110687,112,Laptops and Lattes
06037214400,2877,Los Angeles,-118.3573276,34.0781666,20.09,39,35-40%,0.048,12.05,23.89,664.07,0,1827.48,1629.17,0,2.5,0.02,0,0,44.61,5.49,27.17,4.83,6.7,2.7,2.7,26.3,9.9,20.7,3.66,5.1,89.2,5.7,9.2,79.5,2.4,0.1,4.7,4.1,4,8,873626,141,Metro Renters
06037214501,2932,Los Angeles,-118.3578948,34.0712362,22.41,44,40-45%,0.048,12.05,29.3,664.07,0,1875.99,1623.93,0.1,10,0.2,0,0,51.06,6.29,28.2,4.46,6.95,1.3,10.9,25.3,5.5,21.6,3.56,10.6,80,9.4,7.9,56,4.9,0.1,27.7,3.3,5,9,951185,105,Laptops and Lattes
06037214502,5528,Los Angeles,-118.3504042,34.0680052,22.44,44,40-45%,0.048,12.05,29.3,664.07,0,2053.86,1503.32,0.5,8,0.08,0,0,48.9,6.02,28.2,3.6,6.95,1.4,9.3,35.4,6.8,32.5,3.73,11,82.4,6.6,6.5,43.2,6,0.1,41.1,3.1,5,9,1389177,221,Metro Renters
06037214503,3325,Los Angeles,-118.3541156,34.0668419,24.55,49,45-50%,0.048,12.05,29.3,664.07,0,2049.08,1624.21,0.25,4,0.1,0,0,48.64,5.99,28.2,4.74,6.95,1.7,17.9,23.4,5.9,28.3,4.1,14.2,75.1,10.7,6.3,39.5,4.9,0.1,46,3.2,5,10,780089,113,Emerald City
06037214600,2411,Los Angeles,-118.3656444,34.0727874,15.97,28,25-30%,0.048,12.05,29.3,664.07,0,1795.32,1484.9,0,22.75,0.24,0,0.2,53.12,6.54,25.85,2.45,6.47,3.4,5.3,18.5,4.6,21.4,2.44,6.9,76.8,16.3,7.3,78.2,3.8,0.1,8.1,2.6,3,6,868415,77,Laptops and Lattes
06037214700,2512,Los Angeles,-118.3661529,34.0664969,14.22,23,20-25%,0.048,12.05,29.3,664.07,0,1817.97,1155.4,0.1,19,0.15,0,0,50.81,6.26,25.36,2.26,6.34,4.6,6.3,16.5,8.5,10.6,2.27,8.3,76.5,15.2,9.3,79,2.8,0.1,6,2.7,3,5,844330,81,Laptops and Lattes
06037214800,2573,Los Angeles,-118.3730515,34.0713896,30.6,61,60-65%,0.048,12.05,29.3,664.07,0,1735.68,1126.66,0.1,39.5,0.56,0,1,55.75,6.87,34.59,5.85,8.67,6.8,4.8,18.7,6.2,17,4.46,6.5,76,17.5,7,82.6,3.1,0.2,4.5,2.5,7,13,843620,86,Trendsetters
06037214901,3083,Los Angeles,-118.3872385,34.0742811,23.42,46,45-50%,0.048,12.05,22.77,780.26,0,1608.65,899.15,5,6.5,0.18,0,1,52.19,6.43,26.53,3.85,6.8,3.1,8.5,32.9,8.4,22.5,3.64,4.3,78.9,16.8,5.1,78.8,2.9,0.1,7.9,5.3,5,10,1028631,102,Laptops and Lattes
06037214902,2586,Los Angeles,-118.3800927,34.0729596,29.71,59,55-60%,0.048,12.05,27.47,781,0,1661.17,1073.93,1.55,30,0.6,0,2,58.37,7.19,34.59,4.19,8.67,2.9,10.1,17.8,8.1,21.1,4.13,6,74.1,19.9,7.2,74.6,3,0,11.7,3.5,6,12,828689,85,Trendsetters
06037215101,2477,Los Angeles,-118.3535529,34.0636762,17.36,31,30-35%,0.048,12.05,29.3,664.07,0,2009.5,928.59,0.5,2.5,0.12,0,0,46.5,5.73,28.2,3.08,6.95,0.9,5.1,35.3,5.6,22.7,3.03,4.8,90.2,5,14.1,54.5,10,0.2,17.4,3.8,4,7,694031,125,Metro Renters
06037215102,3110,Los Angeles,-118.3456014,34.0649905,17.63,32,30-35%,0.048,12.05,29.3,664.07,0,2156.86,1422.35,1,6.5,0.01,0,0,47.62,5.87,28.2,2.96,6.95,2.5,8.8,22.8,7.1,18.9,3,4.4,91.8,3.8,11.4,63.5,6.7,0.2,14.5,3.7,4,7,806093,154,Metro Renters
06037216100,2289,Los Angeles,-118.3379721,34.0569256,15.44,26,25-30%,0.048,12.47,29.57,664.07,0,2288.91,1847.43,0.1,3.75,0.02,0,1.25,49.71,6.12,38.99,2.52,5.58,1.9,3.9,20,9.5,12.6,2.52,9,74.7,16.3,12.8,43.7,20.8,0.1,17.5,5.1,3,6,564371,74,Trendsetters
06037216200,4911,Los Angeles,-118.3482415,34.0571243,33.31,65,65-70%,0.048,12.47,29.3,664.07,0,2163.82,1186.04,0.25,15,0.05,9,5,59.36,7.31,37.83,4.91,6.26,10.7,13.2,26.8,6.8,22.7,4.56,7.6,82.3,10.1,15.1,38.8,24.7,0.3,17.1,4.1,7,14,1644454,197,Trendsetters
06037216300,4526,Los Angeles,-118.3622105,34.0599709,18.01,33,30-35%,0.048,12.05,29.3,781.29,0,1898.05,1077.83,0.2,20.6,0.11,0,2.5,55.02,6.78,25.86,3.11,5.48,3.7,8.3,16.5,6.2,23.8,2.66,9,74.7,16.3,9.3,61.4,10.5,0.2,14.7,3.9,4,7,1277100,148,Trendsetters
06037216402,2615,Los Angeles,-118.3804364,34.0611535,29.45,58,55-60%,0.048,12.05,28.32,807.82,0,1724.77,1474.75,1.5,14.5,0,0,0,49.55,6.1,19.73,8.55,4.76,9.5,13.2,31.9,7.2,28.5,4.82,8,71.9,20.1,5.4,77.8,3.2,0.3,6.7,6.7,6,12,581477,82,Trendsetters
06037261101,3499,Beverly Hills,-118.4005365,34.1171681,9.64,12,10-15%,0.05,12.05,10.15,772.38,0.476,1348.15,1047.53,1,0,0,6,0,46.24,5.7,16.87,3.2,5.57,2.8,4.3,10.6,3.7,17.9,1.69,12.5,68.8,18.7,5,86.4,1.8,0.1,3.7,3.1,2,3,1223640,112,Top Tier
06037261102,4362,Beverly Hills,-118.4248511,34.1131952,7.88,8,5-10%,0.05,11.63,8.28,758.54,0.008,1239.58,930.4,0,0,0,6,0,40.23,4.95,15.68,3.68,5.29,1.3,3.1,12.6,4.5,16.4,1.59,12,67,21,4.3,83.4,2,0,6.2,4,1,2,1419088,145,Top Tier
06037261200,4341,Los Angeles,-118.4418058,34.1132765,8.95,11,10-15%,0.05,11.63,7.33,749.31,0.002,1189.68,851.67,0,0,0.1,0,2,41.19,5.07,9.31,4.65,4.06,1.8,4,12.6,7.3,9.6,1.76,11.3,67.6,21.1,4.8,83.2,0.9,0.1,6.7,4.4,2,3,1358529,148,Top Tier
06037262100,3586,Los Angeles,-118.4570806,34.1085369,14.48,24,20-25%,0.048,11.63,7.59,750.85,0.555,1231.42,927.77,0,0,0.31,0,4,47.09,5.8,10.65,5.88,4.9,4,3.7,12.2,7.3,9.3,2.5,10.1,66.9,23,5.7,82.5,1.3,0,6.6,3.9,3,5,1142347,125,Top Tier
06037262200,4675,Los Angeles,-118.4698011,34.1017214,7.41,7,5-10%,0.05,11.63,12.32,599.03,0.734,1138.29,3462.92,0,0,0.26,0,6.5,50.82,6.26,7.68,4.08,3,1.8,2,6.2,8,7.9,1.18,10.6,68.5,20.9,4.7,79.6,2,0,9.6,4.1,1,2,1651473,168,Top Tier
06037262301,2744,Los Angeles,-118.4912444,34.0918293,5.29,3,1-5% (lowest scores),0.05,11.21,13.07,618.56,0.129,842.8,3328.73,0,3,0.25,0,2,49.16,6.06,12.54,3.03,3.89,1.2,3.5,8.6,3.2,12.4,0.87,9.2,63.6,27.2,11.7,71.6,1.2,0.1,12.1,3.4,1,1,822694,99,Top Tier
06037262302,2818,Los Angeles,-118.4768353,34.0751025,4.7,3,1-5% (lowest scores),0.046,11.63,9.7,589.63,2.296,1164.72,3425.1,0,0,0.1,0,0,42.85,5.28,14.77,2.41,4.99,1.4,3.8,5.8,5.1,7.8,0.89,11.5,67.2,21.3,3.4,86.7,1,0.1,6.1,2.7,1,1,932718,94,Urban Chic
06037262303,3290,Los Angeles,-118.4868492,34.0660696,6.03,5,1-5% (lowest scores),0.046,11.63,6.22,585.04,0.063,1036,948.9,0,0,0.01,2,0,35.23,4.34,14.77,4.55,4.99,2.1,1,8.4,6.2,5.7,1.39,11.7,64.5,23.8,3.3,86.6,0.9,0,5.4,3.7,1,1,1106222,110,Top Tier
06037262400,3233,Los Angeles,-118.508627,34.0918093,7.06,7,5-10%,0.05,11.21,8.6,608.82,0.036,748.69,944.82,0,0,0,2,0,35.87,4.42,10.32,4.84,3.91,2.4,2.9,4.9,7.3,6.8,1.6,11.2,64.7,24.1,4,85.3,1,0.1,6,3.6,1,2,1185144,106,Top Tier
06037262601,3660,Pacific Palisades,-118.5555249,34.0737773,9.13,11,10-15%,0.05,11.21,2.16,596.25,0,675.69,,0,0,0,0,0,28.58,3.52,12.6,6.04,5.89,2.2,3.8,6.4,7.5,9.2,2.59,11,71.6,17.4,3.4,84,1.2,0,8.5,2.9,2,3,1274645,129,Top Tier
06037264102,2873,Los Angeles,-118.4693771,34.0595085,8.98,11,10-15%,0.046,12.05,34.98,588.45,0,1230.48,1645.56,0.4,3,0.15,0,0.2,47.54,5.86,14.77,2.5,4.99,2,3.6,16,4.7,18.7,1.53,6.3,81,12.7,6.3,78.1,1.8,0,9.9,3.9,2,3,1073821,93,Laptops and Lattes
06037265100,2489,Los Angeles,-118.4288483,34.0737147,16.24,28,25-30%,0.046,12.05,28.12,737.36,0,1382.73,1235.91,11.5,3,0.57,0,0,53.22,6.55,11.93,1.68,5.64,3.2,6.4,19,9.6,22.8,2.48,8.9,55.7,35.4,4.7,86,1.2,0,4.5,3.7,3,6,923323,89,Top Tier
06037265201,2608,Los Angeles,-118.4364091,34.0668274,34,67,65-70%,0.046,12.05,38.73,588.45,0,1383.33,2405.2,17.4,0.3,0.57,0,0,53.46,6.58,13.51,12,6.37,2.2,,32.5,21.4,23.4,5.16,6.7,76.2,17.1,4.9,76.1,0.8,0,13.3,4.9,7,14,710092,115,Golden Years
06037265202,3611,Los Angeles,-118.4411825,34.0619002,19.5,37,35-40%,0.046,12.05,38.73,588.45,0,1374.6,2815.28,20.25,0.3,0.18,0,0,52.38,6.45,13.51,3.96,6.37,2.9,6.2,26.3,6.6,26.9,3.02,6.1,73.1,20.8,5.4,68.7,1.3,0.1,19.9,4.6,4,8,1499223,149,Laptops and Lattes
06037265301,9344,Los Angeles,-118.4454343,34.0710687,,,,0.046,12.05,38.73,588.45,0.043,1332.42,1130.14,1.6,0,0.56,0,0,48.74,6,7.88,,3.63,,,,23,,,0,100,0,15.2,31.6,3.2,0,43.6,6.4,,,0,386,Dorms to Diplomas
06037265303,4523,Los Angeles,-118.4534107,34.067274,18.77,35,35-40%,0.046,12.05,38.73,588.45,0,1308.93,,1.8,0,0.04,0,0,42.02,5.18,11.33,,5.18,1.6,6.9,87.2,10.8,55.8,3.63,0.8,98.1,1.1,13.6,39.6,2.2,0.1,39.2,5.3,4,8,438170,188,Dorms to Diplomas
06037265304,3570,Los Angeles,-118.451161,34.0677546,23.31,46,45-50%,0.046,12.05,38.73,588.45,0,1309.14,,1.8,0,0.08,0,0,42.86,5.28,13.51,,6.37,,6.3,87.3,7.7,67.2,4.42,0.4,98.7,0.9,14.8,45.2,2.1,0.2,32.9,4.7,5,10,226661,149,Dorms to Diplomas
06037265305,4082,Los Angeles,-118.4490226,34.0626943,20.23,39,35-40%,0.046,12.05,38.73,588.45,0,1334.58,2757.03,5,0,0.11,0,0.2,49.41,6.09,10.13,3.41,4.55,1.2,8.1,66.6,7.7,54.3,3.32,1.8,96.9,1.3,8.9,51.6,2.5,0.1,31.8,5,4,8,647846,166,Dorms to Diplomas
06037265410,1576,Los Angeles,-118.4644168,34.066976,15.86,27,25-30%,0.046,11.63,38.73,588.45,0,1246.85,3540.98,0.4,0,0.15,0,0.2,46.39,5.71,14.77,6.14,4.99,1.6,3.9,19.1,7.5,11.4,2.78,13.2,72,14.8,6.4,77.2,5.5,0.3,6.9,3.7,3,6,403916,52,Urban Chic
06037265420,1811,Los Angeles,-118.4594426,34.0704417,8.6,10,5-10%,0.046,11.63,38.73,588.45,0.001,1267.58,2992.38,0,0,0.02,0,0,42.53,5.24,11.31,2.65,4.03,5.7,3.4,14.1,7.3,16.8,1.64,12,68.7,19.3,4.2,77.9,1.7,0,12.7,3.5,1,2,611614,65,Urban Chic
06037265602,3042,Los Angeles,-118.434157,34.0602409,15.77,27,25-30%,0.046,12.05,38.73,588.45,0,1414.84,2541.26,13,0.75,0.11,0,0,50.89,6.27,13.51,2.07,6.37,5.8,15.8,20.3,3.7,19.1,2.52,8.3,61.9,29.8,4.3,80,1.3,0,9.6,4.7,3,6,1393486,116,Laptops and Lattes
06037265700,4720,Los Angeles,-118.4236856,34.0632,20.83,40,40-45%,0.046,12.05,26.84,586.17,0,1442.37,1175.26,16,9,0.12,0,0,51.11,6.3,12.55,5.62,5.85,3,7.8,15.4,4.5,25.6,3.31,8.4,63.8,27.8,4.4,81.8,1.9,0,7.6,4.2,5,9,1587109,176,Golden Years
06037267901,2428,Los Angeles,-118.4137159,34.056456,22.48,44,40-45%,0.046,12.05,22.77,746.32,0,1506.2,1280.69,9.9,0.3,0.61,0,0,50.82,6.26,8.87,6.93,2.76,3.1,12.7,22.8,5.9,21.2,3.59,3.6,45.8,50.6,3.6,82.8,0.9,0.1,10.4,2.1,5,9,1117861,118,Golden Years
06037300100,6002,La Crescenta,-118.2325716,34.2442558,6.56,6,5-10%,0.053,10.79,3.09,820.03,0,1162.87,147.36,0,2.25,0,0,0,28.84,3.55,33.37,2.34,7.3,1.8,3.8,12.1,2.7,7.5,1.85,10.1,75.6,14.3,8.6,65.1,0.6,0.1,22.7,2.9,1,2,1165289,202,Top Tier
06037300200,5546,La Crescenta,-118.2386852,34.2283768,19.36,37,35-40%,0.053,11.21,4,355.72,0,1217.71,542.33,0,20.3,0,2,0.2,34.55,4.26,41.31,6.11,8.8,4.8,12.5,14.8,4,12.6,4.55,10.3,76.4,13.3,8.9,54.1,0.6,0.2,33.6,2.6,4,8,766005,130,Pacific Heights
06037300301,6140,La Crescenta,-118.2526054,34.2510958,16.02,28,25-30%,0.053,10.79,9.01,901.26,0,1080.96,578.31,0,20,0,2,0.2,40.61,5,33.65,4.05,7.28,6.7,4.4,10.9,,17.1,3.2,9.6,76.5,13.9,8.8,60.9,0.6,0.1,26.3,3.3,3,6,1033974,173,Savvy Suburbanites
06037300400,5740,La Crescenta,-118.2563984,34.2284593,25.37,51,50-55%,0.053,11.21,8.66,891.93,0,1175.01,1409.48,0,21.05,0,2,2,48.49,5.97,41.27,5,8.8,6.8,6,16,8,12.1,4.25,10.3,78.8,10.9,16.5,58.5,0.6,0.1,20.9,3.3,6,11,713850,163,Savvy Suburbanites
06037300501,3868,La Crescenta,-118.2402637,34.2206692,16.16,28,25-30%,0.053,11.21,8.68,355.72,0,1241.76,1890.66,0,20,0,2,0.2,41,5.05,28.99,3.82,6.99,7.2,8.4,18.2,4.1,20,3.2,9.3,81.8,8.9,13,50.3,0.5,0.2,33.6,2.4,3,6,442118,85,Pacific Heights
06037300502,6026,Montrose,-118.2257027,34.2110063,21.25,42,40-45%,0.053,11.21,13.13,808.66,0,1315.89,1660.55,0,25.25,0.1,2,0,49.89,6.14,21.05,4.11,7.56,5.8,16,20.3,8.1,13.7,3.46,10.2,79.3,10.5,14.3,54.9,0.8,0.2,27,2.8,5,9,950310,219,City Lights
06037300600,8053,Glendale,-118.2378916,34.2066236,19.02,36,35-40%,0.053,11.21,11.76,883.49,0,1336.98,929.33,0,24.85,0.02,2,0.2,46.03,5.67,21.2,3.51,6.42,9.9,10,26.9,5,26.7,3.36,10.8,73.6,15.6,11.7,59.9,0.7,0.2,24.3,3.2,4,8,1215570,275,City Lights
06037300701,6144,Glendale,-118.2519312,34.203681,12.4,19,15-20%,0.053,11.63,6.87,900.79,0,1404.27,922.27,0,2.7,0,6,2,45.25,5.57,14.67,4.97,5.46,3,1.9,13.1,3.8,18.8,2.22,10.1,72.4,17.5,9.4,76.7,0.5,0,10.2,3.1,2,4,1359331,214,Top Tier
06037300702,5604,Glendale,-118.2629218,34.1823785,10.54,14,10-15%,0.053,11.63,16.65,904.35,0,1623.18,641.95,0,0,0.01,3,2,44.83,5.52,16.84,1.71,5.3,4.5,8.4,13.3,7.9,13.3,1.91,9.9,68.8,21.3,6.5,79.7,0.7,0,10.6,2.5,2,3,1337798,196,Exurbanites
06037300800,6947,Glendale,-118.220602,34.1845879,22.93,45,45-50%,0.051,11.63,14.71,901.19,0,1592.11,1325.83,0,20,0.2,2,0,50.97,6.28,16.62,4.2,6.33,6.1,13.9,25.5,7.1,27.7,3.65,10.2,73.5,16.3,12.3,67.3,1.1,0.1,15.8,3.4,5,10,1221022,218,City Lights
06037300901,6463,Glendale,-118.205989,34.1691011,15.18,26,25-30%,0.051,11.63,13.68,901.3,0,1824.55,970.27,0,0.75,0.02,2,7.5,47.8,5.89,19.75,4.71,5.23,3.9,12.7,5.1,7.9,10.8,2.58,9.8,71.4,18.8,8.3,61.6,0.6,0.1,26.1,3.4,3,6,1467415,210,Top Tier
06037300902,1998,Glendale,-118.2004184,34.1541923,27.32,54,50-55%,0.051,11.63,12.86,901.05,0,2059.78,3307.59,0,3.75,0.06,0,10,51.28,6.32,29.96,6.78,7.56,5.5,2.7,12,8.6,19.6,4.33,10.8,70.1,19.1,12.6,66.6,0.7,0.1,16.2,4,6,11,421436,69,Exurbanites
06037301000,4841,Glendale,-118.2309561,34.1564802,25.82,51,50-55%,0.051,12.05,16.39,904.35,0,1933.76,2090.45,0,0.75,0.24,3,1,52.88,6.51,27.95,2.61,7.54,10.7,13.6,27.6,9.4,20,3.96,9,75.3,15.7,18.7,55.8,2.3,0.2,20,3.1,6,11,800286,172,Urban Chic
06037301100,6491,Glendale,-118.2471275,34.1622943,22.16,43,40-45%,0.051,12.05,20.68,904.35,0,1877.31,875.13,0,0,0.02,3,0.3,46.36,5.71,24.87,3.46,8.34,8.2,17.4,23,5.4,22.4,3.88,10.4,71.3,18.3,12.5,71.1,0.8,0.1,11.9,3.7,5,9,1124707,223,City Lights
06037301203,4368,Glendale,-118.2609478,34.1662572,28.84,58,55-60%,0.053,12.05,24.51,904.35,0,1855.74,458.03,3,0,0,6,0,46.39,5.71,35.16,4.11,8.37,12.5,19.3,28.3,7.5,28.2,5.05,8.8,73,18.2,8.3,69.9,0.9,0.1,17.4,3.5,6,12,711301,160,City Lights
06037301204,4990,Glendale,-118.2597444,34.161482,37.45,72,70-75%,0.053,12.05,24.51,904.35,0,1910.79,673.76,6,0,0,6,0,49.52,6.1,35.14,4.39,8.37,14.6,33.3,44.2,12.3,42.1,6.14,9.4,75.4,15.2,11.4,62.7,3,0,18.8,4.1,8,15,810940,159,Trendsetters
06037301205,2209,Glendale,-118.2729275,34.1684098,25.34,50,50-55%,0.053,12.05,24.51,904.35,0,1839.37,436.55,6,4.75,0.07,6,0.2,51.7,6.37,35.16,4.48,8.37,10.5,9.7,10.3,8,13,3.98,10.7,72.2,17.1,8.7,75.6,0.8,0,11.9,3,6,11,324497,67,Pleasantville
06037301206,5363,Glendale,-118.2724011,34.1631614,39.17,75,70-75%,0.053,12.05,24.51,904.35,0,1905.78,643.01,15.7,8.5,0.31,6,1.5,61.46,7.57,35.16,3.18,8.37,14.9,28.7,40.4,7.7,30.8,5.17,8.7,76.3,15,8.1,68.2,0.8,0.1,17.9,4.9,8,15,745657,178,Downtown Melting Pot
06037301300,2016,Glendale,-118.2714599,34.1750805,18.02,33,30-35%,0.053,12.05,24.51,904.35,0,1759.66,414.97,0,0,0,5,1,45.42,5.59,30.71,4.65,7.46,7.7,9,9.9,6.2,8.4,3.22,12.3,70.2,17.5,10.5,79.1,0.7,0.1,7.2,2.4,4,7,483918,66,Top Tier
06037301400,3865,Glendale,-118.2829278,34.1815516,14.39,23,20-25%,0.055,12.05,18.98,901.71,0,1697.81,465.44,0,0.3,0,5,2,45.95,5.66,25.23,2.35,7.51,8,7.6,18.7,5,11.8,2.54,10.6,72.8,16.6,7.4,81.2,0.6,0,7.1,3.6,3,5,716435,143,Pleasantville
06037301501,1902,Glendale,-118.2869319,34.1752478,33.75,66,65-70%,0.055,12.05,25.61,904.35,0,1769.04,462.87,4,6.85,0.34,5,0,54.2,6.68,33.51,2.68,10.18,14.5,24.9,20.2,11.8,20.7,5.06,7.7,76.4,15.9,8.4,79.4,0.4,0,8.4,3.4,7,14,206631,57,Pacific Heights
06037301502,6908,Glendale,-118.2886611,34.1723661,53.14,92,90-95%,0.055,12.05,26.1,904.35,0,1796.78,483.71,17.95,29.8,1.12,6,0.2,62.44,7.69,31.91,4.6,9.6,30.2,47.9,54.4,15.2,33.7,6.91,8.6,77,14.4,8.6,77.7,1.1,0,7.6,4.9,10,19,768341,247,Downtown Melting Pot
06037301601,6198,Glendale,-118.2865467,34.1623874,70.91,99,95-100% (highest scores),0.053,12.05,25.93,904.35,0,1882.55,2095.06,52.05,88.7,2.67,8,9.75,76.66,9.44,32.65,6.33,9.9,27.2,47.9,49.9,12.2,39.4,7.51,8.7,75.8,15.5,18.9,66.8,1.2,0.1,8.3,4.7,10,20,647525,222,Downtown Melting Pot
06037301602,3908,Glendale,-118.2987272,34.1621154,61.64,97,95-100% (highest scores),0.053,12.05,28.46,903.13,0,1886.91,3264.62,24.25,44.1,1.04,8,3.7,74.51,9.18,29.83,7.26,8.73,21.2,21.6,33.5,13.3,24,6.72,10.3,78.9,10.8,42.6,38.1,2.2,0.1,13.9,3,10,20,519120,149,International Marketplace
06037301701,2849,Glendale,-118.2746677,34.1584908,52.67,91,90-95%,0.053,12.05,24.51,904.35,0,1979.33,1708.17,27.4,27.85,0.92,6,6.3,72.31,8.91,31.62,9.7,7.61,18.4,15.1,25,8.1,23.7,5.91,8.1,74,17.9,21.7,56.2,1.2,0.4,16.4,4.1,10,19,488848,106,Downtown Melting Pot
06037301702,5556,Glendale,-118.2691593,34.1511527,51.93,91,90-95%,0.051,12.05,24.54,904.35,0,2130.34,2109.68,33.6,37.5,1.27,6,9,73.8,9.09,34.66,3.1,8.15,15.7,28.6,48.8,15,30.2,5.71,8.8,77.3,13.9,17.6,63.5,0.8,0.3,13.8,4.1,10,19,761589,226,Downtown Melting Pot
06037301801,4079,Glendale,-118.2596966,34.1556466,43.77,81,80-85%,0.051,12.05,24.51,904.35,0,1985.38,1767.74,12,6.75,0.06,6,0.5,60.1,7.4,37.44,4.59,9.28,13.2,30.8,41.1,7.9,29.2,5.91,9.3,75.7,15,18.9,52,2.4,0.2,21.6,4.9,9,17,977819,212,Downtown Melting Pot
06037301802,3578,Glendale,-118.2597025,34.1492141,45.47,84,80-85%,0.051,12.05,24.56,904.35,0,2081.42,893.76,11.1,7.05,0.58,6,1.9,62.39,7.68,35.62,2.94,8.48,17,35.3,46.2,14.7,46.9,5.92,9.6,75.3,15.1,16.2,61.5,1,0,17,4.3,9,17,852652,217,Downtown Melting Pot
06037301900,7810,Glendale,-118.2464109,34.1556019,39.76,76,75-80%,0.051,12.05,20.02,904.35,0,1973.64,2304.47,1.2,0,0.28,3,3,57.47,7.08,38.24,4.05,10.01,13.2,29.1,37.5,6.6,27.5,5.62,9.3,71.3,19.4,14,64.2,1.6,0.1,16.1,4,8,16,1087773,266,Downtown Melting Pot
06037302002,3532,Glendale,-118.2505278,34.1491687,54.88,93,90-95%,0.051,12.05,24.14,904.35,0,2063.76,918.21,6,0,0.56,3,3,58.47,7.2,38.17,6.91,9.99,14.5,29.9,41.6,17.6,38.8,7.62,7.5,74,18.5,15.3,62.6,2.3,0.2,15.6,4,10,19,556034,128,City Lights
06037302003,3578,Glendale,-118.2439771,34.1487828,41.8,78,75-80%,0.051,12.05,17.47,904.35,0,2057.28,1194.6,6,0,0.56,3,1.5,56.1,6.91,35.28,2.82,9.2,22.9,43.2,43.3,13.4,39,6.05,8.2,75,16.8,12.5,70.8,1.1,0.1,12.5,3,8,16,425891,135,Downtown Melting Pot
06037302004,4214,Glendale,-118.2387735,34.1488475,39.39,75,75-80%,0.051,12.05,17.31,904.35,0,2053.27,1514.31,3,0.3,0.24,2,0.3,52.21,6.43,38.24,2.42,10.01,21.3,42.6,49.4,13,27.4,6.12,8.2,77.1,14.7,15.7,61.3,1.1,0.1,17.5,4.3,8,16,602073,160,Downtown Melting Pot
06037302102,6439,Glendale,-118.2363625,34.1347576,40.69,77,75-80%,0.051,12.05,21.83,900.36,0,2291.39,1379.78,1.2,1.5,0.08,0,2,51.39,6.33,47.01,4.31,10.67,15.4,18.5,39.1,10.7,30.4,6.43,8.9,77,14.1,21.6,56.5,1.4,0.1,18,2.4,8,16,854227,235,Downtown Melting Pot
06037302103,5504,Glendale,-118.238019,34.1425784,45.7,84,80-85%,0.051,12.05,21.83,904.35,0,2156.09,862.15,3,0.75,0.18,0,0.7,49.97,6.16,49.72,4.37,12.38,24,38.7,58.6,11.7,37,7.42,8.3,77.3,14.4,22.1,55.1,0.9,0,18.3,3.7,9,17,621728,202,Downtown Melting Pot
06037302104,3917,Glendale,-118.2320864,34.1454079,46.32,85,80-85%,0.051,12.05,20.21,899.38,0,2087.84,2455.92,0,3,0.22,0,2,53.95,6.64,35.29,7.96,8.74,14.1,19.8,41.1,13.3,27,6.97,9.4,78.7,11.9,25.7,39.4,2.6,0.2,28.3,3.8,9,17,511344,153,Downtown Melting Pot
06037302201,3856,Glendale,-118.2484454,34.1444791,48.11,87,85-90%,0.051,12.05,23.31,904.35,0,2124.96,929.87,12,0,0.52,0,1.7,55.45,6.83,34.92,5.26,8.76,32.1,47.9,60.6,11.9,32.3,7.04,7.2,69.7,23.1,14.5,68.8,1,0,12,3.7,9,18,553016,150,Social Security Set
06037302202,5254,Glendale,-118.2485559,34.1407531,53.41,92,90-95%,0.051,12.05,23.5,904.35,0,2250.66,880.33,12.2,0,0.28,5,1.3,58.17,7.16,58.06,3.23,14.42,23,37.2,54.5,15.8,36.7,7.45,9.8,75.9,14.3,23.8,59.7,1,0,12.1,3.4,10,19,519943,191,Downtown Melting Pot
06037302301,3790,Glendale,-118.2632446,34.1446832,54.62,93,90-95%,0.051,12.05,24.86,904.35,0,2631.27,887.36,28.25,30,2.04,6,5.45,70.18,8.64,59.28,4.95,8.87,19.7,25.9,39.4,5.5,26,6.32,9.8,76.7,13.5,21.1,51.1,1.7,0.3,23.5,2.3,10,19,643882,140,Downtown Melting Pot
06037302302,4895,Glendale,-118.261783,34.1403264,64.86,98,95-100% (highest scores),0.051,12.05,24.86,904.35,0,2698.9,854.2,24.9,12.9,2.94,5,9.05,68.65,8.46,72.69,4.71,10.53,26.2,38.8,48.5,11.3,34.6,7.67,10.1,76.5,13.4,34.4,44.6,1.7,0.3,16.9,2.2,10,20,570751,212,Downtown Melting Pot
